.imp,state,year,fc_entered,fc_istpr,fc_caseload,fc_totalrem_mn,fc_inst,fc_aian_home,st_fips,pop_child
1,35,2013,214,86,425,1.1223529411764706,67,0.2806451612903226,35,71381
1,35,2014,273,47,516,1.193798449612403,48,0.21052631578947367,35,72187
1,35,2015,202,19,356,1.0365168539325842,49,0.3073770491803279,35,73380
1,35,2016,213,24,288,1.0763888888888888,44,0.25675675675675674,35,74309
1,35,2017,165,4,165,1.0484848484848486,20,0.2127659574468085,35,73786
1,36,2004,70,16,152,1.2105263157894737,46,0.22772277227722773,36,45221
1,36,2005,70,33,188,1.2765957446808511,59,0.09090909090909091,36,47242
1,36,2007,89,47,249,1.2409638554216869,59,0.0847457627118644,36,51300
1,36,2006,78,18,176,1.3011363636363635,56,0.22935779816513763,36,49300
1,36,2008,76,20,162,1.191358024691358,45,0.02702702702702703,36,53615
1,36,2009,104,34,245,1.2530612244897958,50,0.2275132275132275,36,56833
1,36,2010,89,18,222,1.1306306306306306,50,0.3860759493670886,36,60639
1,36,2011,117,36,364,1.1483516483516483,55,0.19298245614035087,36,62859
1,36,2012,98,22,254,1.0866141732283465,46,0.1497326203208556,36,61916
1,36,2013,95,31,183,1.0710382513661203,24,0.07333333333333333,36,61916
1,36,2014,85,10,191,1.0628272251308901,16,0.2578616352201258,36,60720
1,36,2015,52,2,96,1.0833333333333333,22,0,36,59373
1,36,2016,67,2,111,1.09009009009009,37,0.056338028169014086,36,57937
1,36,2017,67,0,67,1.0298507462686568,16,0.11764705882352941,36,57779
1,37,2004,176,30,397,1.0100755667506298,24,0.3941368078175896,37,37270
1,37,2005,138,42,333,1.0510510510510511,26,0.25217391304347825,37,38679
1,37,2007,139,46,371,1.045822102425876,43,0.1412639405204461,37,41937
1,37,2006,190,58,454,1.0154185022026432,19,0.2443820224719101,37,40235
1,37,2008,98,55,298,1.023489932885906,16,0.06722689075630252,37,43792
1,37,2009,94,41,226,1.092920353982301,20,0.12658227848101267,37,45540
1,37,2010,143,48,374,1.0213903743315509,36,0.212,37,47626
1,37,2011,167,29,381,1.020997375328084,14,0.18027210884353742,37,48791
1,37,2012,196,72,488,1.0163934426229508,27,0.16071428571428573,37,49067
1,37,2013,200,50,469,1.0149253731343284,21,0.07909604519774012,37,49550
1,37,2014,200,43,448,1.0223214285714286,25,0.11331444759206799,37,49728
1,37,2015,173,12,345,1.0144927536231885,16,0.11026615969581749,37,50139
1,37,2016,175,6,287,1,14,0.07929515418502203,37,50757
1,37,2017,108,1,108,1,4,0.09473684210526316,37,50895
1,38,2004,286,70,610,1.3655737704918032,141,0.2583518930957684,38,13672
1,38,2005,324,122,781,1.4212548015364916,167,0.22644927536231885,38,13855
1,38,2007,227,73,521,1.3685220729366603,119,0.25825825825825827,38,14186
1,38,2006,234,64,506,1.3537549407114624,123,0.16923076923076924,38,13933
1,38,2008,243,63,531,1.2693032015065913,131,0.1710914454277286,38,14431
1,38,2009,242,93,574,1.3449477351916377,103,0.22807017543859648,38,14545
1,38,2010,249,84,567,1.2786596119929454,120,0.3148148148148148,38,14625
1,38,2011,247,103,601,1.2146422628951747,102,0.19331742243436753,38,14691
1,38,2012,235,97,583,1.1989708404802744,83,0.2877030162412993,38,15130
1,38,2013,270,106,629,1.0890302066772655,57,0.2703252032520325,38,15537
1,38,2014,312,87,670,1.1104477611940298,60,0.3326732673267327,38,16317
1,38,2015,313,37,591,1.1184433164128595,69,0.33178654292343385,38,16820
1,38,2016,364,20,524,1.0973282442748091,43,0.26555023923444976,38,17241
1,38,2017,255,2,255,1.0156862745098039,27,0.21428571428571427,38,17313
1,39,2004,53,23,109,1.7064220183486238,6,0.03,39,9043
1,39,2005,63,30,123,1.3170731707317074,15,0.061224489795918366,39,9070
1,39,2007,26,5,45,1.5777777777777777,3,0,39,9505
1,39,2006,43,17,93,1.1612903225806452,20,0.045454545454545456,39,9302
1,39,2008,26,15,69,1.2318840579710144,12,0,39,9816
1,39,2009,36,17,86,1.2093023255813953,4,0.05128205128205128,39,10168
1,39,2010,49,17,89,1.2921348314606742,8,0.03896103896103896,39,10276
1,39,2011,50,34,125,1.12,8,0.01834862385321101,39,10401
1,39,2012,55,15,113,1.3628318584070795,13,0.044444444444444446,39,10427
1,39,2013,51,36,139,1.2589928057553956,14,0.02564102564102564,39,10414
1,39,2014,68,23,155,1.206451612903226,17,0.045454545454545456,39,10423
1,39,2015,154,35,290,1.0931034482758621,34,0.03968253968253968,39,10662
1,39,2016,99,4,147,1.1020408163265305,13,0.06976744186046512,39,10759
1,39,2017,77,0,77,1,12,0.078125,39,10807
1,40,2004,1498,840,4246,1.1980687706076307,355,0.41517706576728497,40,117485
1,40,2005,1806,1009,4842,1.1831887649731516,393,0.3932124049151551,40,118815
1,40,2007,1547,770,3956,1.2414054600606674,365,0.3896769109535067,40,124167
1,40,2006,1506,866,4088,1.1949608610567515,330,0.36350470673425056,40,121172
1,40,2008,1322,639,3203,1.2279113331251952,276,0.43223102002794594,40,127143
1,40,2009,995,594,2728,1.1818181818181819,203,0.4041313559322034,40,130394
1,40,2010,1139,799,3230,1.13312693498452,211,0.4243208279430789,40,133386
1,40,2011,1217,835,3597,1.1256602724492633,215,0.3451066961000736,40,135764
1,40,2012,1281,854,3794,1.0782814971006853,182,0.397887323943662,40,136243
1,40,2013,1594,925,4416,1.0563858695652173,218,0.41789695691473333,40,136246
1,40,2014,1523,824,3962,1.047198384654215,168,0.41495698213103904,40,136890
1,40,2015,1374,555,3134,1.0315890236119976,94,0.4520547945205479,40,137554
1,40,2016,1460,254,2422,1.0177539223781997,66,0.42638522427440634,40,138120
1,40,2017,1118,26,1118,1.0116279069767442,22,0.40936254980079684,40,137014
1,41,2004,809,266,2250,1.2275555555555555,128,0.12029569892473119,41,20500
1,41,2005,739,197,1836,1.2086056644880174,72,0.10869565217391304,41,21012
1,41,2007,225,71,618,1.4854368932038835,50,0.13451776649746192,41,22186
1,41,2006,375,151,990,1.395959595959596,90,0.11337209302325581,41,21481
1,41,2008,223,144,851,1.4864864864864864,62,0.10655737704918032,41,23087
1,41,2009,211,272,1011,1.2502472799208704,67,0.08859060402684564,41,24180
1,41,2010,289,284,1331,1.1773102930127723,66,0.11465603190428714,41,25286
1,41,2011,494,151,1274,1.1601255886970172,76,0.15217391304347827,41,26110
1,41,2012,294,68,716,1.1662011173184357,43,0.1917808219178082,41,26176
1,41,2013,261,51,633,1.1658767772511849,51,0.2494061757719715,41,26299
1,41,2014,281,33,641,1.1638065522620904,66,0.2757731958762887,41,26340
1,41,2015,288,17,607,1.0708401976935749,53,0.23958333333333334,41,26499
1,41,2016,229,4,387,1.020671834625323,12,0.16071428571428573,41,26665
1,41,2017,267,0,267,1,18,0.24644549763033174,41,26785
1,42,2004,39,10,77,1.4805194805194806,38,0,42,8895
1,42,2005,37,5,58,1.2413793103448276,7,0,42,9668
1,42,2007,27,11,67,1.4328358208955223,17,0,42,11148
1,42,2006,48,19,141,1.3687943262411348,19,0,42,10396
1,42,2008,34,5,63,1.4761904761904763,13,0,42,12116
1,42,2009,24,3,42,1.5,13,0,42,13169
1,42,2010,22,4,46,1.565217391304348,11,0.10714285714285714,42,14130
1,42,2011,29,9,63,1.253968253968254,11,0.1276595744680851,42,14655
1,42,2012,30,23,66,1.2121212121212122,11,0.019230769230769232,42,14996
1,42,2013,36,11,86,1.302325581395349,24,0.2033898305084746,42,15291
1,42,2014,33,5,77,1.1948051948051948,14,0,42,15723
1,42,2015,27,5,55,1.4181818181818182,6,0.041666666666666664,42,16084
1,42,2016,28,0,34,1.0588235294117647,2,0,42,16545
1,42,2017,17,0,17,1.0588235294117647,6,0,42,16841
1,44,2004,17,17,57,1.5614035087719298,15,0.21428571428571427,44,2864
1,44,2005,29,12,87,1.471264367816092,28,0.18181818181818182,44,2968
1,44,2007,24,13,66,1.1363636363636365,6,0.03571428571428571,44,3140
1,44,2006,27,10,70,1.6857142857142857,23,0.1956521739130435,44,3057
1,44,2008,16,2,28,1.5357142857142858,7,0.10526315789473684,44,3155
1,44,2009,19,6,37,1.4864864864864864,6,0.10344827586206896,44,3259
1,44,2010,30,12,73,1.2465753424657535,17,0.3018867924528302,44,3387
1,44,2011,21,12,58,1.6206896551724137,13,0.045454545454545456,44,3489
1,44,2012,18,5,45,1.1111111111111112,8,0.25,44,3610
1,44,2013,8,10,25,1,2,0,44,3828
1,44,2014,16,8,32,1.28125,6,0.15384615384615385,44,3915
1,44,2015,18,3,33,1.121212121212121,9,0.3333333333333333,44,4011
1,44,2016,15,0,21,1.0476190476190477,7,0.2857142857142857,44,4215
1,44,2017,19,0,19,1,3,0.13333333333333333,44,4182
1,45,2004,11,0,25,1.28,10,0.14285714285714285,45,4986
1,45,2005,5,1,18,1,3,0,45,5264
1,45,2007,20,0,42,1.3095238095238095,9,0,45,6047
1,45,2006,10,0,16,1.125,6,0.3333333333333333,45,5616
1,45,2008,7,0,12,1,6,0,45,6593
1,45,2009,8,0,16,1,3,0,45,7135
1,45,2010,9,1,18,1,2,0.4375,45,7315
1,45,2011,22,0,26,1,2,0.20833333333333334,45,7499
1,45,2012,6,0,12,1.5,3,0.1111111111111111,45,7623
1,45,2013,11,0,18,1.1111111111111112,2,0.0625,45,7608
1,45,2014,7,1,17,1.1764705882352942,3,0.07142857142857142,45,7647
1,45,2015,10,0,13,1,4,0,45,7719
1,45,2016,12,0,17,1.0588235294117647,5,0,45,7808
1,45,2017,11,0,11,1,3,0,45,7853
1,46,2004,772,294,1654,1.4915356711003627,348,0.23173076923076924,46,29720
1,46,2005,839,248,1681,1.462819750148721,277,0.27298850574712646,46,29986
1,46,2007,875,263,1739,1.4893617021276595,265,0.30256410256410254,46,30292
1,46,2006,815,231,1616,1.4665841584158417,258,0.23662737987307345,46,30010
1,46,2008,767,225,1527,1.512770137524558,231,0.2772585669781931,46,30668
1,46,2009,734,195,1360,1.3977941176470587,167,0.2727272727272727,46,31108
1,46,2010,756,245,1455,1.3780068728522337,181,0.245136186770428,46,31216
1,46,2011,716,157,1310,1.2931297709923664,163,0.21382289416846653,46,31202
1,46,2012,558,154,1065,1.2394366197183098,127,0.27319587628865977,46,31669
1,46,2013,394,105,744,1.228494623655914,56,0.2835820895522388,46,32223
1,46,2014,452,134,836,1.1363636363636365,71,0.3238095238095238,46,32831
1,46,2015,538,139,969,1.1434468524251806,87,0.26865671641791045,46,33344
1,46,2016,533,38,769,1.05851755526658,88,0.3890845070422535,46,33807
1,46,2017,384,1,384,1.0104166666666667,43,0.31208053691275167,46,33977
1,47,2004,14,2,23,1,2,0,47,5009
1,47,2005,27,10,54,1.2777777777777777,10,0,47,5266
1,47,2007,24,30,77,1.4675324675324675,7,0.017241379310344827,47,5814
1,47,2006,17,8,38,1.1842105263157894,3,0,47,5524
1,47,2008,13,8,28,1.0714285714285714,1,0,47,6845
1,47,2009,28,7,59,1.2033898305084745,5,0,47,7465
1,47,2010,16,1,30,1.0333333333333334,1,0,47,7772
1,47,2011,27,9,52,1.2307692307692308,10,0,47,7632
1,47,2012,32,3,58,1.0344827586206897,1,0,47,7690
1,47,2013,15,4,32,1.3125,7,0,47,7997
1,47,2014,14,0,26,1,5,0,47,8146
1,47,2015,11,1,21,1.0476190476190477,3,0,47,8367
1,47,2016,22,1,28,1.0714285714285714,6,0.05263157894736842,47,8694
1,47,2017,22,0,22,1.0454545454545454,3,0,47,8929
1,48,2004,99,135,312,1.0673076923076923,52,0.02336448598130841,48,54473
1,48,2005,95,95,245,1.2122448979591838,26,0.02717391304347826,48,57354
1,48,2007,100,44,254,1.2165354330708662,30,0.05555555555555555,48,65079
1,48,2006,97,87,260,1.0923076923076922,30,0.01675977653631285,48,60692
1,48,2008,79,58,214,1.1168224299065421,14,0.019867549668874173,48,70101
1,48,2009,132,100,384,1.109375,47,0.07874015748031496,48,75827
1,48,2010,103,83,267,1.1722846441947565,39,0.04945054945054945,48,83291
1,48,2011,128,81,347,1.095100864553314,25,0.05058365758754864,48,88989
1,48,2012,94,74,254,1.1141732283464567,18,0.10096153846153846,48,87681
1,48,2013,113,94,290,1.0344827586206897,11,0.04824561403508772,48,86693
1,48,2014,99,77,255,1.0392156862745099,15,0.04040404040404041,48,85775
1,48,2015,103,45,225,1,23,0.06060606060606061,48,85214
1,48,2016,67,20,126,1,12,0.08791208791208792,48,84593
1,48,2017,48,0,48,1,16,0.1935483870967742,48,85783
1,49,2004,70,19,170,1.2411764705882353,25,0.07627118644067797,49,13873
1,49,2005,114,38,276,1.2608695652173914,46,0.032432432432432434,49,13995
1,49,2007,166,45,343,1.2478134110787171,31,0.26171875,49,14638
1,49,2006,90,22,194,1.2628865979381443,35,0.08888888888888889,49,14199
1,49,2008,88,26,199,1.1658291457286432,13,0.36129032258064514,49,15272
1,49,2009,105,42,233,1.1888412017167382,20,0.21714285714285714,49,15786
1,49,2010,96,37,223,1.1255605381165918,27,0.3231707317073171,49,16425
1,49,2011,76,35,169,1.0769230769230769,18,0.30357142857142855,49,16885
1,49,2012,100,57,245,1.146938775510204,23,0.19021739130434784,49,17200
1,49,2013,65,35,162,1.037037037037037,18,0.211864406779661,49,17693
1,49,2014,84,19,157,1.1146496815286624,14,0.175,49,18165
1,49,2015,89,10,134,1.0970149253731343,12,0.14893617021276595,49,18563
1,49,2016,79,17,123,1,7,0.3058823529411765,49,18890
1,49,2017,83,7,83,1,4,0.36363636363636365,49,19025
1,50,2004,1,0,3,1,0,0,50,783
1,50,2005,0,0,0,NA,0,NA,50,785
1,50,2007,0,0,0,NA,0,NA,50,770
1,50,2006,0,0,0,NA,0,NA,50,787
1,50,2008,2,0,3,4.333333333333333,3,NaN,50,739
1,50,2009,0,0,0,NA,0,NA,50,746
1,50,2010,0,0,0,NA,0,NA,50,745
1,50,2011,0,0,0,NA,0,NA,50,753
1,50,2012,0,0,0,NA,0,NA,50,748
1,50,2013,1,0,5,1,0,0,50,734
1,50,2014,0,0,0,NA,0,NA,50,716
1,50,2015,1,0,1,1,0,0,50,691
1,50,2016,1,0,1,1,1,NaN,50,680
1,50,2017,0,0,0,NA,0,NA,50,678
1,51,2004,13,17,35,1,5,0,51,8223
1,51,2005,7,1,12,1.0833333333333333,3,0,51,8840
1,51,2007,9,3,27,1.0740740740740742,7,0,51,9949
1,51,2006,4,19,28,1.0714285714285714,4,0,51,9352
1,51,2008,2,0,4,1,1,0,51,10591
1,51,2009,11,4,42,1.0476190476190477,2,0,51,11195
1,51,2010,6,5,17,1,0,0,51,12237
1,51,2011,2,0,4,1,0,0,51,12838
1,51,2012,4,13,21,1,4,0,51,12656
1,51,2013,11,13,37,1.135135135135135,4,0.030303030303030304,51,12350
1,51,2014,3,1,7,1,2,0,51,12141
1,51,2015,5,2,12,1,0,0,51,11959
1,51,2016,5,2,9,1,0,0,51,11941
1,51,2017,4,1,4,1,0,0.25,51,12234
1,53,2004,754,337,2077,1.2696196437168994,177,0.2379204892966361,53,40654
1,53,2005,826,399,2362,1.281117696867062,127,0.19708029197080293,53,41890
1,53,2007,886,394,2320,1.2525862068965516,123,0.19831932773109243,53,43956
1,53,2006,753,281,2133,1.2672292545710266,87,0.22788517867603983,53,43083
1,53,2008,784,256,1937,1.2219927723283428,95,0.20647773279352227,53,45441
1,53,2009,615,214,1573,1.1710108073744436,46,0.3021276595744681,53,47200
1,53,2010,674,228,1809,1.1293532338308458,36,0.2728602779809802,53,47649
1,53,2011,559,271,1583,1.1522425773847125,20,0.2824427480916031,53,48377
1,53,2012,615,244,1723,1.1265235055136391,55,0.24830699774266365,53,49705
1,53,2013,618,253,1637,1.136835675015272,69,0.22502030869212022,53,51065
1,53,2014,573,188,1367,1.0892465252377468,43,0.24369747899159663,53,52495
1,53,2015,598,146,1273,1.0699135899450118,54,0.1962338949454906,53,53775
1,53,2016,545,34,871,1.0574052812858783,20,0.1736613603473227,53,54693
1,53,2017,428,1,428,1.0210280373831775,25,0.17696629213483145,53,54776
1,54,2004,16,3,78,1.7307692307692308,20,0,54,756
1,54,2005,5,4,10,1.2,4,0,54,793
1,54,2007,3,2,9,1.2222222222222223,0,0,54,761
1,54,2006,3,3,9,1,3,0,54,747
1,54,2008,4,0,6,1,2,0,54,754
1,54,2009,6,8,17,1,5,0,54,808
1,54,2010,7,0,15,1.1333333333333333,6,0,54,782
1,54,2011,11,5,33,1.1515151515151516,12,0,54,750
1,54,2012,4,0,11,1,10,0,54,737
1,54,2013,8,0,14,1.4285714285714286,3,0,54,765
1,54,2014,5,5,15,1,6,0,54,778
1,54,2015,3,0,6,1,2,0,54,807
1,54,2016,4,0,9,1,2,0,54,851
1,54,2017,1,0,1,1,0,0,54,863
1,55,2004,304,55,687,1.526928675400291,159,0.3320388349514563,55,20216
1,55,2005,364,124,802,1.5087281795511223,132,0.3723404255319149,55,20570
1,55,2007,272,43,571,1.3450087565674256,106,0.4057017543859649,55,21249
1,55,2006,330,83,687,1.4585152838427948,91,0.40784982935153585,55,20920
1,55,2008,280,49,620,1.3951612903225807,63,0.3996316758747698,55,21813
1,55,2009,230,47,470,1.327659574468085,88,0.375,55,22288
1,55,2010,263,30,526,1.44106463878327,99,0.3557692307692308,55,22562
1,55,2011,287,37,629,1.275039745627981,73,0.409683426443203,55,22865
1,55,2012,291,55,626,1.2571884984025559,83,0.4294117647058823,55,23154
1,55,2013,318,40,777,1.1595881595881596,54,0.3953488372093023,55,23491
1,55,2014,327,37,712,1.127808988764045,65,0.40032679738562094,55,23851
1,55,2015,327,21,637,1.0737833594976451,33,0.37785588752196836,55,24161
1,55,2016,269,3,405,1.0814814814814815,26,0.38186813186813184,55,24602
1,55,2017,247,3,247,1.0040485829959513,17,0.518348623853211,55,24666
1,56,2004,26,0,34,1.411764705882353,11,0.1111111111111111,56,4842
1,56,2005,28,2,42,1.2857142857142858,16,0.05,56,4936
1,56,2007,31,2,55,1.6545454545454545,18,0,56,5228
1,56,2006,38,3,79,1.3291139240506329,21,0,56,5089
1,56,2008,23,0,47,1.2127659574468086,11,0.5806451612903226,56,5476
1,56,2009,33,4,73,1.3287671232876712,23,0.06976744186046512,56,5706
1,56,2010,32,4,63,1.2857142857142858,17,0.20689655172413793,56,5708
1,56,2011,15,0,21,1.0476190476190477,2,0,56,5657
1,56,2012,27,2,48,1.5625,5,0.38235294117647056,56,5778
1,56,2013,17,1,32,1.75,10,0,56,5913
1,56,2014,33,1,62,1.2580645161290323,10,0,56,6078
1,56,2015,48,0,94,1.0957446808510638,8,0.08,56,6256
1,56,2016,34,0,42,1.2857142857142858,3,0.06060606060606061,56,6294
1,56,2017,24,0,24,1,2,0,56,6198
1,26,2004,206,179,588,1.1275510204081634,95,0.16666666666666666,26,25117
1,26,2005,170,95,445,1.1415730337078651,46,0.22085889570552147,26,25148
1,26,2007,177,172,505,1.0851485148514852,35,0.3190348525469169,26,25599
1,26,2006,154,178,460,1.1108695652173912,68,0.17981072555205047,26,25340
1,26,2008,252,206,692,1.203757225433526,77,0.2827586206896552,26,25684
1,26,2009,201,138,559,1.2039355992844365,44,0.21937321937321938,26,25763
1,26,2010,161,133,488,1.1147540983606556,25,0.31666666666666665,26,26327
1,26,2011,162,157,486,1.146090534979424,22,0.25770308123249297,26,26708
1,26,2012,189,107,498,1.1224899598393574,20,0.2923076923076923,26,26348
1,26,2013,192,86,477,1.0566037735849056,24,0.20666666666666667,26,26070
1,26,2014,189,102,448,1.0424107142857142,22,0.2210144927536232,26,25806
1,26,2015,139,48,294,1.0068027210884354,11,0.31100478468899523,26,25635
1,26,2016,141,25,216,1.0092592592592593,7,0.3148148148148148,26,25521
1,26,2017,79,2,79,1,6,0.2318840579710145,26,25379
1,2,2004,207,407,1301,1.366641045349731,128,0.45112781954887216,02,42484
1,2,2005,544,420,1679,1.3019654556283502,150,0.4973913043478261,02,42489
1,2,2007,552,316,1581,1.2466793168880455,99,0.521484375,02,42356
1,2,2006,548,468,1669,1.2282804074295985,126,0.44366812227074237,02,42383
1,2,2008,571,437,1763,1.1452070334656834,81,0.4833091436865022,02,41939
1,2,2009,593,440,1663,1.201443174984967,79,0.4592094196804037,02,41578
1,2,2010,524,422,1477,1.1638456330399458,70,0.44269870609981515,02,41774
1,2,2011,549,337,1516,1.1523746701846966,63,0.5183856502242152,02,41847
1,2,2012,574,387,1616,1.1120049504950495,74,0.4311328443357783,02,42302
1,2,2013,582,343,1610,1.0937888198757764,76,0.44805194805194803,02,42778
1,2,2014,681,226,1737,1.0500863557858378,57,0.47099236641221376,02,43000
1,2,2015,720,136,1574,1.0381194409148666,75,0.5142857142857142,02,43145
1,2,2016,705,17,1141,1.01840490797546,41,0.5106132075471698,02,43296
1,2,2017,476,5,476,1.004201680672269,17,0.47989276139410186,02,43235
2,17,2004,5,0,6,1,0,0,17,17398
2,17,2005,9,10,30,1.0333333333333334,1,0,17,18563
2,17,2007,19,5,87,1.0919540229885059,10,0.03333333333333333,17,21252
2,17,2006,40,9,92,1.0217391304347827,27,0.3888888888888889,17,19842
2,17,2008,9,6,37,1.2162162162162162,3,0,17,22862
2,17,2009,4,8,39,1.1025641025641026,2,0,17,24467
2,17,2010,11,0,41,1.1951219512195121,6,0.2608695652173913,17,26831
2,17,2011,8,5,32,1,2,0.043478260869565216,17,28268
2,17,2012,11,10,49,1,2,0,17,27416
2,17,2013,6,9,22,1,3,0,17,26651
2,17,2014,7,7,25,1.04,5,0,17,25675
2,17,2015,17,3,42,1.0952380952380953,2,0,17,24840
2,17,2016,11,2,16,1.0625,1,0,17,23983
2,17,2017,17,0,17,1,0,0,17,23768
2,18,2004,125,85,346,1.2080924855491328,42,0.0421455938697318,18,6403
2,18,2005,110,50,264,1.2007575757575757,28,0.061855670103092786,18,6625
2,18,2007,130,31,244,1.1967213114754098,30,0.11797752808988764,18,7233
2,18,2006,128,47,284,1.130281690140845,25,0.06278026905829596,18,6902
2,18,2008,95,19,195,1.1128205128205129,14,0.2206896551724138,18,7501
2,18,2009,105,36,245,1.3428571428571427,4,0.06153846153846154,18,7900
2,18,2010,60,15,131,1.2290076335877862,14,0.03409090909090909,18,8406
2,18,2011,36,4,71,1.1267605633802817,8,0.023809523809523808,18,8712
2,18,2012,46,8,102,1.107843137254902,4,0.07042253521126761,18,8649
2,18,2013,45,12,105,1.0285714285714285,10,0.05263157894736842,18,8587
2,18,2014,20,8,52,1.1153846153846154,3,0,18,8598
2,18,2015,43,7,111,1.018018018018018,11,0.03076923076923077,18,8574
2,18,2016,42,1,73,1,3,0.07272727272727272,18,8465
2,18,2017,38,0,38,1,0,0.08823529411764706,18,8502
2,19,2004,135,69,291,1.4914089347079038,65,0.1978021978021978,19,4368
2,19,2005,196,85,471,1.394904458598726,86,0.271889400921659,19,4472
2,19,2007,103,44,248,1.185483870967742,28,0.18699186991869918,19,4790
2,19,2006,104,41,266,1.236842105263158,28,0.19148936170212766,19,4668
2,19,2008,135,56,280,1.225,23,0.2569444444444444,19,5055
2,19,2009,156,47,347,1.2910662824207493,26,0.2046783625730994,19,5280
2,19,2010,174,73,386,1.2694300518134716,43,0.1711229946524064,19,5358
2,19,2011,105,46,222,1.135135135135135,14,0.25,19,5535
2,19,2012,131,42,273,1.2124542124542124,17,0.2446043165467626,19,5787
2,19,2013,132,40,254,1.1338582677165354,13,0.36153846153846153,19,5952
2,19,2014,103,42,217,1.1336405529953917,11,0.3577981651376147,19,6243
2,19,2015,128,70,262,1.0687022900763359,9,0.22077922077922077,19,6408
2,19,2016,99,12,163,1.0797546012269938,6,0.4155844155844156,19,6535
2,19,2017,58,4,58,1,5,0.3235294117647059,19,6564
2,12,2004,85,6,158,1.5316455696202531,10,0.3401360544217687,12,22547
2,12,2005,47,17,91,1.3516483516483517,6,0.24705882352941178,12,23370
2,12,2007,82,23,182,1.3021978021978022,9,0.4117647058823529,12,25265
2,12,2006,52,13,123,1.3170731707317074,7,0.27586206896551724,12,23991
2,12,2008,100,26,190,1.1789473684210525,10,0.4222222222222222,12,25938
